index,nct_id,location,continent,iso
3093,NCT04856488,Sweden,Europe,SWE
3104,NCT04876534,Italy,Europe,ITA
3107,NCT04877613,United States,North America,USA
3111,NCT04879173,"Korea, Republic of",East Asia,KOR
3119,NCT04895631,United States,North America,USA
3124,NCT04905641,Thailand,Southest Asia,THA
3128,NCT04919694,China,East Asia,CHN
3136,NCT04922892,China,East Asia,CHN
3137,NCT04927416,United States,North America,USA
3144,NCT04932135,Switzerland,Europe,CHE
3153,NCT04942769,China,East Asia,CHN
3159,NCT04948671,Switzerland,Europe,CHE
3164,NCT04953195,China,East Asia,CHN
3168,NCT04969926,United States,North America,USA
3178,NCT04988802,Croatia,Europe,HRV
3183,NCT04998968,Sweden,Europe,SWE
3184,NCT05002998,United States,North America,USA
3191,NCT05007093,China,East Asia,CHN
3193,NCT05012033,United Kingdom,Europe,GBR
3197,NCT05015127,China,East Asia,CHN
3204,NCT05017142,Switzerland,Europe,CHE
3205,NCT05019118,Spain,Europe,ESP
3209,NCT05022641,United States,North America,USA
3218,NCT05043233,China,East Asia,CHN
3224,NCT05049603,Italy,Europe,ITA
3231,NCT05059470,United States,North America,USA
3232,NCT05068687,Belgium,Europe,BEL
3233,NCT05070091,Poland,Europe,POL
3246,NCT05098600,Czechia,Europe,CZE
3253,NCT05108298,United States,North America,USA
3254,NCT05110040,China,East Asia,CHN
3258,NCT05112211,China,East Asia,CHN
3265,NCT05117853,Belgium,Europe,BEL
3268,NCT05118542,Indonesia,Southest Asia,IDN
3270,NCT05119296,United States,North America,USA
3273,NCT05126147,Taiwan,East Asia,TWN
3276,NCT05126706,"Korea, Republic of",East Asia,KOR
3278,NCT05130476,Denmark,Europe,DNK
3283,NCT05142904,Netherlands,Europe,NLD
3287,NCT05149898,Australia,Pacifica,AUS
3287,NCT05149898,United States,North America,USA
3295,NCT05176639,United States,North America,USA
3304,NCT05180214,Egypt,Africa,EGY
3309,NCT05189314,United States,North America,USA
3311,NCT05189808,United States,North America,USA
3313,NCT05189821,United States,North America,USA
3319,NCT05199103,Poland,Europe,POL
3323,NCT05214274,China,East Asia,CHN
3325,NCT05216718,"Korea, Republic of",East Asia,KOR
3333,NCT05225883,France,Europe,FRA
3337,NCT05229341,United States,North America,USA
3338,NCT05239221,Hungary,Europe,HUN
3338,NCT05239221,Netherlands,Europe,NLD
3342,NCT05241626,Egypt,Africa,EGY
3361,NCT05264857,United States,North America,USA
3376,NCT05280600,United Kingdom,Europe,GBR
3378,NCT05290493,Canada,North America,CAN
3378,NCT05290493,United States,North America,USA
3381,NCT05299437,Italy,Europe,ITA
3384,NCT05299632,United States,North America,USA
3386,NCT05316922,Italy,Europe,ITA
3396,NCT02378233,Sweden,Europe,SWE
3397,NCT02742597,Canada,North America,CAN
3398,NCT02789800,Canada,North America,CAN
3400,NCT02966405,China,East Asia,CHN
3401,NCT03149354,France,Europe,FRA
3405,NCT03922087,China,East Asia,CHN
3406,NCT03932487,China,East Asia,CHN
3407,NCT04019509,Belgium,Europe,BEL
3408,NCT04208503,Poland,Europe,POL
3412,NCT04388956,Taiwan,East Asia,TWN
3416,NCT04571736,France,Europe,FRA
3417,NCT04585126,France,Europe,FRA
3418,NCT04615988,United States,North America,USA
3419,NCT04658524,Brazil,South America,BRA
3421,NCT04708704,United States,North America,USA
3425,NCT04936698,Taiwan,East Asia,TWN
3427,NCT04991493,China,East Asia,CHN
3428,NCT05016518,"Korea, Republic of",East Asia,KOR
3430,NCT05103774,Egypt,Africa,EGY
3431,NCT05126108,France,Europe,FRA
3432,NCT05151120,France,Europe,FRA
3433,NCT05251194,"Korea, Republic of",East Asia,KOR
3434,NCT05323539,Turkey,Middle East,TUR
3439,NCT00001160,United States,North America,USA
3442,NCT00001242,United States,North America,USA
3444,NCT00001304,United States,North America,USA
3445,NCT00001394,United States,North America,USA
3446,NCT00001730,United States,North America,USA
3455,NCT00006329,United States,North America,USA
3468,NCT00080574,United States,North America,USA
3470,NCT00094055,United States,North America,USA
3475,NCT00098345,France,Europe,FRA
3475,NCT00098345,United States,North America,USA
3479,NCT00111735,Australia,Pacifica,AUS
3480,NCT00115739,United States,North America,USA
3481,NCT00115895,Finland,Europe,FIN
3487,NCT00123760,Canada,North America,CAN
3488,NCT00124527,Argentina,South America,ARG
3488,NCT00124527,France,Europe,FRA
3488,NCT00124527,Peru,South America,PER
3488,NCT00124527,Russian Federation,North Asia,RUS
3488,NCT00124527,Ukraine,Europe,UKR
3488,NCT00124527,United States,North America,USA
3489,NCT00126568,United States,North America,USA
3496,NCT00144079,Austria,Europe,AUT
3496,NCT00144079,Germany,Europe,DEU
3496,NCT00144079,Switzerland,Europe,CHE
3497,NCT00148213,Germany,Europe,DEU
3499,NCT00151723,Netherlands,Europe,NLD
3500,NCT00169806,United States,North America,USA
3502,NCT00176748,United States,North America,USA
3503,NCT00181168,France,Europe,FRA
3503,NCT00181168,United States,North America,USA
3506,NCT00206375,United States,North America,USA
3508,NCT00215605,United States,North America,USA
3509,NCT00223158,Canada,North America,CAN
3510,NCT00230802,United States,North America,USA
3511,NCT00251316,United States,North America,USA
3514,NCT00271427,Turkey,Middle East,TUR
3515,NCT00275171,Denmark,Europe,DNK
3516,NCT00277589,Germany,Europe,DEU
3518,NCT00280852,Canada,North America,CAN
3522,NCT00295763,Canada,North America,CAN
3522,NCT00295763,France,Europe,FRA
3522,NCT00295763,Germany,Europe,DEU
3522,NCT00295763,Italy,Europe,ITA
3522,NCT00295763,United States,North America,USA
3524,NCT00336102,United States,North America,USA
3525,NCT00339716,Belarus,North Asia,BLR
3526,NCT00341094,Ukraine,Europe,UKR
3527,NCT00341185,Kazakhstan,North Asia,KAZ
3528,NCT00342407,United States,North America,USA
3529,NCT00342446,United States,North America,USA
3533,NCT00354523,United States,North America,USA
3534,NCT00356512,United States,North America,USA
3535,NCT00358956,Australia,Pacifica,AUS
3535,NCT00358956,Canada,North America,CAN
3535,NCT00358956,Italy,Europe,ITA
3535,NCT00358956,Netherlands,Europe,NLD
3535,NCT00358956,Romania,Europe,ROU
3535,NCT00358956,Spain,Europe,ESP
3535,NCT00358956,Switzerland,Europe,CHE
3535,NCT00358956,United States,North America,USA
3536,NCT00359385,United States,North America,USA
3538,NCT00374595,United States,North America,USA
3539,NCT00377312,United States,North America,USA
3545,NCT00389441,Canada,North America,CAN
3545,NCT00389441,China,East Asia,CHN
3545,NCT00389441,Czech Republic,Europe,CZE
3545,NCT00389441,India,South Asia,IND
3545,NCT00389441,Italy,Europe,ITA
3545,NCT00389441,Poland,Europe,POL
3545,NCT00389441,Spain,Europe,ESP
3545,NCT00389441,United Kingdom,Europe,GBR
3545,NCT00389441,United States,North America,USA
3546,NCT00395538,United States,North America,USA
3554,NCT00403390,United States,North America,USA
3555,NCT00403598,Israel,Middle East,ISR
3556,NCT00405405,United States,North America,USA
3557,NCT00410761,Australia,Pacifica,AUS
3557,NCT00410761,Austria,Europe,AUT
3557,NCT00410761,Belgium,Europe,BEL
3557,NCT00410761,Brazil,South America,BRA
3557,NCT00410761,Canada,North America,CAN
3557,NCT00410761,Czechia,Europe,CZE
3557,NCT00410761,Denmark,Europe,DNK
3557,NCT00410761,France,Europe,FRA
3557,NCT00410761,Germany,Europe,DEU
3557,NCT00410761,Hungary,Europe,HUN
3557,NCT00410761,India,South Asia,IND
3557,NCT00410761,Italy,Europe,ITA
3557,NCT00410761,"Korea, Republic of",East Asia,KOR
3557,NCT00410761,Mexico,North America,MEX
3557,NCT00410761,Netherlands,Europe,NLD
3557,NCT00410761,Poland,Europe,POL
3557,NCT00410761,Portugal,Europe,PRT
3557,NCT00410761,Romania,Europe,ROU
3557,NCT00410761,Russian Federation,North Asia,RUS
3557,NCT00410761,Serbia,Europe,SRB
3557,NCT00410761,Spain,Europe,ESP
3557,NCT00410761,Sweden,Europe,SWE
3557,NCT00410761,Switzerland,Europe,CHE
3557,NCT00410761,United States,North America,USA
3559,NCT00417612,United States,North America,USA
3564,NCT00435851,France,Europe,FRA
3566,NCT00439478,Switzerland,Europe,CHE
3568,NCT00451880,United States,North America,USA
3569,NCT00452049,Belgium,Europe,BEL
3570,NCT00454077,Italy,Europe,ITA
3571,NCT00454220,Brazil,South America,BRA
3571,NCT00454220,Canada,North America,CAN
3571,NCT00454220,Denmark,Europe,DNK
3571,NCT00454220,France,Europe,FRA
3571,NCT00454220,Germany,Europe,DEU
3571,NCT00454220,Italy,Europe,ITA
3571,NCT00454220,Netherlands,Europe,NLD
3571,NCT00454220,United States,North America,USA
3573,NCT00459459,Taiwan,East Asia,TWN
3575,NCT00467506,France,Europe,FRA
3578,NCT00471458,Finland,Europe,FIN
3579,NCT00473265,United States,North America,USA
3581,NCT00488644,United States,North America,USA
3583,NCT00497484,Italy,Europe,ITA
3585,NCT00501215,United States,North America,USA
3586,NCT00505479,China,East Asia,CHN
3587,NCT00507429,Belarus,North Asia,BLR
3587,NCT00507429,Bulgaria,Europe,BGR
3587,NCT00507429,Egypt,Africa,EGY
3587,NCT00507429,India,South Asia,IND
3587,NCT00507429,Israel,Middle East,ISR
3587,NCT00507429,Italy,Europe,ITA
3587,NCT00507429,Poland,Europe,POL
3587,NCT00507429,Romania,Europe,ROU
3587,NCT00507429,Russian Federation,North Asia,RUS
3587,NCT00507429,Ukraine,Europe,UKR
3587,NCT00507429,United Kingdom,Europe,GBR
3587,NCT00507429,United States,North America,USA
3588,NCT00510640,France,Europe,FRA
3589,NCT00513032,Switzerland,Europe,CHE
3590,NCT00514046,United States,North America,USA
3594,NCT00524238,Denmark,Europe,DNK
3595,NCT00525122,Netherlands,Europe,NLD
3598,NCT00537095,Belgium,Europe,BEL
3598,NCT00537095,Denmark,Europe,DNK
3598,NCT00537095,France,Europe,FRA
3598,NCT00537095,Norway,Europe,NOR
3598,NCT00537095,Spain,Europe,ESP
3598,NCT00537095,Sweden,Europe,SWE
3598,NCT00537095,Switzerland,Europe,CHE
3601,NCT00538720,United States,North America,USA
3602,NCT00551486,"Korea, Republic of",East Asia,KOR
3604,NCT00552487,Germany,Europe,DEU
3606,NCT00565864,United States,North America,USA
3607,NCT00566488,United States,North America,USA
3608,NCT00568438,United States,North America,USA
3609,NCT00569920,Norway,Europe,NOR
3613,NCT00573573,Canada,North America,CAN
3614,NCT00580788,United States,North America,USA
3615,NCT00581828,United States,North America,USA
3616,NCT00582712,United States,North America,USA
3619,NCT00591032,Germany,Europe,DEU
3620,NCT00598364,United States,North America,USA
3622,NCT00603941,United States,North America,USA
3623,NCT00604318,Denmark,Europe,DNK
3625,NCT00615537,United States,North America,USA
3628,NCT00625846,Australia,Pacifica,AUS
3628,NCT00625846,China,East Asia,CHN
3628,NCT00625846,Singapore,Southest Asia,SGP
3628,NCT00625846,Taiwan,East Asia,TWN
3628,NCT00625846,United States,North America,USA
3631,NCT00647140,France,Europe,FRA
3636,NCT00668811,United States,North America,USA
3639,NCT00673010,United States,North America,USA
3642,NCT00687778,Israel,Middle East,ISR
3643,NCT00691990,Greece,Europe,GRC
3644,NCT00692835,Greece,Europe,GRC
3645,NCT00693147,Greece,Europe,GRC
3647,NCT00704730,Austria,Europe,AUT
3647,NCT00704730,Belgium,Europe,BEL
3647,NCT00704730,Brazil,South America,BRA
3647,NCT00704730,Canada,North America,CAN
3647,NCT00704730,Chile,South America,CHL
3647,NCT00704730,Denmark,Europe,DNK
3647,NCT00704730,France,Europe,FRA
3647,NCT00704730,Germany,Europe,DEU
3647,NCT00704730,Greece,Europe,GRC
3647,NCT00704730,India,South Asia,IND
3647,NCT00704730,Israel,Middle East,ISR
3647,NCT00704730,Italy,Europe,ITA
3647,NCT00704730,"Korea, Republic of",East Asia,KOR
3647,NCT00704730,Netherlands,Europe,NLD
3647,NCT00704730,Peru,South America,PER
3647,NCT00704730,Poland,Europe,POL
3647,NCT00704730,Portugal,Europe,PRT
3647,NCT00704730,Russian Federation,North Asia,RUS
3647,NCT00704730,Saudi Arabia,Middle East,SAU
3647,NCT00704730,Spain,Europe,ESP
3647,NCT00704730,Sweden,Europe,SWE
3647,NCT00704730,Switzerland,Europe,CHE
3647,NCT00704730,United Kingdom,Europe,GBR
3647,NCT00704730,United States,North America,USA
3649,NCT00718770,United States,North America,USA
3650,NCT00719615,United States,North America,USA
3651,NCT00730210,Denmark,Europe,DNK
3652,NCT00732615,Belgium,Europe,BEL
3652,NCT00732615,Canada,North America,CAN
3652,NCT00732615,Denmark,Europe,DNK
3652,NCT00732615,France,Europe,FRA
3652,NCT00732615,Hungary,Europe,HUN
3652,NCT00732615,Italy,Europe,ITA
3652,NCT00732615,United Kingdom,Europe,GBR
3652,NCT00732615,United States,North America,USA
3654,NCT00743782,United States,North America,USA
3655,NCT00744302,China,East Asia,CHN
3656,NCT00747760,Israel,Middle East,ISR
3656,NCT00747760,United States,North America,USA
3657,NCT00749697,United Kingdom,Europe,GBR
3658,NCT00754182,Italy,Europe,ITA
3661,NCT00770016,Denmark,Europe,DNK
3663,NCT00784303,Australia,Pacifica,AUS
3663,NCT00784303,France,Europe,FRA
3663,NCT00784303,Italy,Europe,ITA
3663,NCT00784303,Poland,Europe,POL
3663,NCT00784303,United Kingdom,Europe,GBR
3663,NCT00784303,United States,North America,USA
3664,NCT00786552,Germany,Europe,DEU
3666,NCT00793689,Greece,Europe,GRC
3667,NCT00794053,Egypt,Africa,EGY
3668,NCT00795782,"Korea, Republic of",East Asia,KOR
3671,NCT00800358,Malaysia,Southest Asia,MYS
3675,NCT00818896,United States,North America,USA
3678,NCT00824226,Estonia,Europe,EST
3680,NCT00856401,United States,North America,USA
3684,NCT00880503,United States,North America,USA
3686,NCT00887666,United States,North America,USA
3689,NCT00896454,Canada,North America,CAN
3689,NCT00896454,France,Europe,FRA
3689,NCT00896454,Italy,Europe,ITA
3689,NCT00896454,Poland,Europe,POL
3689,NCT00896454,United States,North America,USA
3691,NCT00905866,Taiwan,East Asia,TWN
3692,NCT00923247,United States,North America,USA
3693,NCT00926978,United States,North America,USA
3696,NCT00929318,Germany,Europe,DEU
3698,NCT00936858,United States,North America,USA
3700,NCT00941551,Poland,Europe,POL
3703,NCT00946894,Poland,Europe,POL
3704,NCT00948337,"Korea, Republic of",East Asia,KOR
3708,NCT00970359,United States,North America,USA
3710,NCT00975000,Australia,Pacifica,AUS
3710,NCT00975000,Austria,Europe,AUT
3710,NCT00975000,Belgium,Europe,BEL
3710,NCT00975000,Canada,North America,CAN
3710,NCT00975000,France,Europe,FRA
3710,NCT00975000,Germany,Europe,DEU
3710,NCT00975000,Italy,Europe,ITA
3710,NCT00975000,Poland,Europe,POL
3710,NCT00975000,Spain,Europe,ESP
3710,NCT00975000,Switzerland,Europe,CHE
3710,NCT00975000,United States,North America,USA
3714,NCT00984191,Thailand,Southest Asia,THA
3715,NCT00984282,Austria,Europe,AUT
3715,NCT00984282,Belgium,Europe,BEL
3715,NCT00984282,Bulgaria,Europe,BGR
3715,NCT00984282,China,East Asia,CHN
3715,NCT00984282,Denmark,Europe,DNK
3715,NCT00984282,France,Europe,FRA
3715,NCT00984282,Germany,Europe,DEU
3715,NCT00984282,Italy,Europe,ITA
3715,NCT00984282,Japan,East Asia,JPN
3715,NCT00984282,"Korea, Republic of",East Asia,KOR
3715,NCT00984282,Netherlands,Europe,NLD
3715,NCT00984282,Poland,Europe,POL
3715,NCT00984282,Russian Federation,North Asia,RUS
3715,NCT00984282,Saudi Arabia,Middle East,SAU
3715,NCT00984282,Spain,Europe,ESP
3715,NCT00984282,Sweden,Europe,SWE
3715,NCT00984282,United Kingdom,Europe,GBR
3715,NCT00984282,United States,North America,USA
3717,NCT00993837,China,East Asia,CHN
3720,NCT01003652,Belgium,Europe,BEL
3721,NCT01005654,United States,North America,USA
3724,NCT01013597,United States,North America,USA
3726,NCT01025453,United States,North America,USA
3727,NCT01039714,Greece,Europe,GRC
3729,NCT01042626,Italy,Europe,ITA
3730,NCT01043107,China,East Asia,CHN
3734,NCT01074684,Italy,Europe,ITA
3742,NCT01095341,Germany,Europe,DEU
3743,NCT01100619,United States,North America,USA
3750,NCT01102205,Turkey,Middle East,TUR
3751,NCT01105923,United States,North America,USA
3755,NCT01126060,"Korea, Republic of",East Asia,KOR
3756,NCT01129492,Brazil,South America,BRA
3760,NCT01141309,United States,North America,USA
3761,NCT01143987,Hong Kong,East Asia,HKG
3762,NCT01145040,Germany,Europe,DEU
3765,NCT01150318,France,Europe,FRA
3766,NCT01153945,Israel,Middle East,ISR
3768,NCT01163669,United States,North America,USA
3770,NCT01173289,"Korea, Republic of",East Asia,KOR
3773,NCT01191762,United States,North America,USA
3774,NCT01197183,France,Europe,FRA
3775,NCT01199614,United States,North America,USA
3776,NCT01204359,China,East Asia,CHN
3779,NCT01221896,Israel,Middle East,ISR
3781,NCT01223638,Israel,Middle East,ISR
3783,NCT01226810,Israel,Middle East,ISR
3788,NCT01236547,United States,North America,USA
3789,NCT01240590,United States,North America,USA
3791,NCT01263951,United States,North America,USA
3792,NCT01265381,Ukraine,Europe,UKR
3794,NCT01268098,United States,North America,USA
3795,NCT01270321,United States,North America,USA
3797,NCT01273714,Poland,Europe,POL
3800,NCT01277510,Australia,Pacifica,AUS
3800,NCT01277510,Belgium,Europe,BEL
3800,NCT01277510,Germany,Europe,DEU
3800,NCT01277510,Hungary,Europe,HUN
3800,NCT01277510,Mexico,North America,MEX
3800,NCT01277510,Poland,Europe,POL
3800,NCT01277510,Russian Federation,North Asia,RUS
3800,NCT01277510,Slovakia,Europe,SVK
3800,NCT01277510,Spain,Europe,ESP
3800,NCT01277510,United States,North America,USA
3805,NCT01292044,France,Europe,FRA
3807,NCT01297309,United States,North America,USA
3810,NCT01298323,Australia,Pacifica,AUS
3810,NCT01298323,Austria,Europe,AUT
3810,NCT01298323,Belgium,Europe,BEL
3810,NCT01298323,Brazil,South America,BRA
3810,NCT01298323,Bulgaria,Europe,BGR
3810,NCT01298323,Canada,North America,CAN
3810,NCT01298323,China,East Asia,CHN
3810,NCT01298323,Czechia,Europe,CZE
3810,NCT01298323,Denmark,Europe,DNK
3810,NCT01298323,Finland,Europe,FIN
3810,NCT01298323,Germany,Europe,DEU
3810,NCT01298323,Greece,Europe,GRC
3810,NCT01298323,India,South Asia,IND
3810,NCT01298323,Israel,Middle East,ISR
3810,NCT01298323,Italy,Europe,ITA
3810,NCT01298323,"Korea, Republic of",East Asia,KOR
3810,NCT01298323,Poland,Europe,POL
3810,NCT01298323,Russian Federation,North Asia,RUS
3810,NCT01298323,Sweden,Europe,SWE
3810,NCT01298323,United Kingdom,Europe,GBR
3814,NCT01311089,"Korea, Republic of",East Asia,KOR
3819,NCT01321554,Argentina,South America,ARG
3819,NCT01321554,Australia,Pacifica,AUS
3819,NCT01321554,Austria,Europe,AUT
3819,NCT01321554,Belgium,Europe,BEL
3819,NCT01321554,Brazil,South America,BRA
3819,NCT01321554,Canada,North America,CAN
3819,NCT01321554,Chile,South America,CHL
3819,NCT01321554,Czechia,Europe,CZE
3819,NCT01321554,Denmark,Europe,DNK
3819,NCT01321554,France,Europe,FRA
3819,NCT01321554,Germany,Europe,DEU
3819,NCT01321554,Italy,Europe,ITA
3819,NCT01321554,Japan,East Asia,JPN
3819,NCT01321554,"Korea, Republic of",East Asia,KOR
3819,NCT01321554,Poland,Europe,POL
3819,NCT01321554,Portugal,Europe,PRT
3819,NCT01321554,Romania,Europe,ROU
3819,NCT01321554,Russian Federation,North Asia,RUS
3819,NCT01321554,Spain,Europe,ESP
3819,NCT01321554,Sweden,Europe,SWE
3819,NCT01321554,Thailand,Southest Asia,THA
3819,NCT01321554,United Kingdom,Europe,GBR
3819,NCT01321554,United States,North America,USA
3820,NCT01325857,"Korea, Republic of",East Asia,KOR
3822,NCT01333267,United States,North America,USA
3823,NCT01338597,China,East Asia,CHN
3825,NCT01349634,Canada,North America,CAN
3827,NCT01354639,"Korea, Republic of",East Asia,KOR
3828,NCT01358136,Denmark,Europe,DNK
3831,NCT01373736,Canada,North America,CAN
3832,NCT01374659,"Korea, Republic of",East Asia,KOR
3833,NCT01376648,China,East Asia,CHN
3834,NCT01379170,Netherlands,Europe,NLD
3838,NCT01392222,United States,North America,USA
3839,NCT01398085,United Kingdom,Europe,GBR
3841,NCT01403324,France,Europe,FRA
3844,NCT01412762,United States,North America,USA
3847,NCT01417442,Turkey,Middle East,TUR
3849,NCT01424878,United States,North America,USA
3854,NCT01433809,United States,North America,USA
3855,NCT01437254,Canada,North America,CAN
3856,NCT01438554,United States,North America,USA
3863,NCT01455181,Hungary,Europe,HUN
3866,NCT01481402,Denmark,Europe,DNK
3867,NCT01487057,Romania,Europe,ROU
3868,NCT01488721,United States,North America,USA
3869,NCT01496313,Czechia,Europe,CZE
3869,NCT01496313,India,South Asia,IND
3869,NCT01496313,Israel,Middle East,ISR
3869,NCT01496313,Italy,Europe,ITA
3869,NCT01496313,Netherlands,Europe,NLD
3869,NCT01496313,Poland,Europe,POL
3869,NCT01496313,Russian Federation,North Asia,RUS
3869,NCT01496313,United Kingdom,Europe,GBR
3869,NCT01496313,United States,North America,USA
3870,NCT01498341,Denmark,Europe,DNK
3871,NCT01501110,Brazil,South America,BRA
3872,NCT01502410,Australia,Pacifica,AUS
3872,NCT01502410,Canada,North America,CAN
3872,NCT01502410,United States,North America,USA
3874,NCT01510002,Poland,Europe,POL
3875,NCT01511393,United States,North America,USA
3876,NCT01512212,Turkey,Middle East,TUR
3878,NCT01534897,United States,North America,USA
3879,NCT01536678,India,South Asia,IND
3881,NCT01539655,United States,North America,USA
3882,NCT01551498,United States,North America,USA
3883,NCT01552434,United States,North America,USA
3886,NCT01565486,"Korea, Republic of",East Asia,KOR
3888,NCT01573520,Switzerland,Europe,CHE
3890,NCT01586520,United Kingdom,Europe,GBR
3891,NCT01588288,France,Europe,FRA
3894,NCT01616316,"Korea, Republic of",East Asia,KOR
3895,NCT01625520,Italy,Europe,ITA
3896,NCT01631305,Mexico,North America,MEX
3898,NCT01640184,China,East Asia,CHN
3900,NCT01641679,Netherlands,Europe,NLD
3902,NCT01647750,United Kingdom,Europe,GBR
3906,NCT01656070,Italy,Europe,ITA
3907,NCT01658085,Spain,Europe,ESP
3908,NCT01659385,United States,North America,USA
3909,NCT01660984,United States,North America,USA
3910,NCT01668238,China,East Asia,CHN
3911,NCT01691781,United States,North America,USA
3912,NCT01700699,Italy,Europe,ITA
3915,NCT01707056,United States,North America,USA
3917,NCT01709292,United States,North America,USA
3918,NCT01709435,Canada,North America,CAN
3918,NCT01709435,United States,North America,USA
3919,NCT01723202,United States,North America,USA
3928,NCT01728623,Japan,East Asia,JPN
3929,NCT01730638,France,Europe,FRA
3930,NCT01736163,Germany,Europe,DEU
3930,NCT01736163,Italy,Europe,ITA
3930,NCT01736163,Portugal,Europe,PRT
3930,NCT01736163,Spain,Europe,ESP
3931,NCT01736878,Germany,Europe,DEU
3933,NCT01739634,United States,North America,USA
3935,NCT01744743,China,East Asia,CHN
3941,NCT01757470,Canada,North America,CAN
3943,NCT01761149,China,East Asia,CHN
3944,NCT01769157,"Korea, Republic of",East Asia,KOR
3945,NCT01771523,Turkey,Middle East,TUR
3946,NCT01774279,Ireland,Europe,IRL
3946,NCT01774279,United Kingdom,Europe,GBR
3947,NCT01776385,France,Europe,FRA
3951,NCT01780584,Indonesia,Southest Asia,IDN
3952,NCT01781767,Israel,Middle East,ISR
3958,NCT01792492,United States,North America,USA
3961,NCT01800617,United States,North America,USA
3964,NCT01811199,Turkey,Middle East,TUR
3968,NCT01812395,Turkey,Middle East,TUR
3969,NCT01813136,France,Europe,FRA
3970,NCT01815021,Israel,Middle East,ISR
3971,NCT01831869,China,East Asia,CHN
3973,NCT01833650,Cyprus,Middle East,CYP
3976,NCT01838642,United States,North America,USA
3977,NCT01840332,Estonia,Europe,EST
3978,NCT01843062,Brazil,South America,BRA
3978,NCT01843062,Denmark,Europe,DNK
3978,NCT01843062,France,Europe,FRA
3978,NCT01843062,Germany,Europe,DEU
3978,NCT01843062,Italy,Europe,ITA
3978,NCT01843062,Poland,Europe,POL
3978,NCT01843062,Sweden,Europe,SWE
3978,NCT01843062,United States,North America,USA
3979,NCT01848171,China,East Asia,CHN
3981,NCT01862510,United States,North America,USA
3982,NCT01865838,Singapore,Southest Asia,SGP
3984,NCT01872429,Taiwan,East Asia,TWN
3985,NCT01876784,Brazil,South America,BRA
3985,NCT01876784,China,East Asia,CHN
3985,NCT01876784,Czechia,Europe,CZE
3985,NCT01876784,Denmark,Europe,DNK
3985,NCT01876784,France,Europe,FRA
3985,NCT01876784,Italy,Europe,ITA
3985,NCT01876784,Japan,East Asia,JPN
3985,NCT01876784,Poland,Europe,POL
3985,NCT01876784,Russian Federation,North Asia,RUS
3985,NCT01876784,Spain,Europe,ESP
3985,NCT01876784,Sweden,Europe,SWE
3985,NCT01876784,United States,North America,USA
3986,NCT01882816,United States,North America,USA
3990,NCT01896479,Australia,Pacifica,AUS
3990,NCT01896479,Canada,North America,CAN
3990,NCT01896479,Croatia,Europe,HRV
3990,NCT01896479,France,Europe,FRA
3990,NCT01896479,Hungary,Europe,HUN
3990,NCT01896479,Israel,Middle East,ISR
3990,NCT01896479,Italy,Europe,ITA
3990,NCT01896479,"Korea, Republic of",East Asia,KOR
3990,NCT01896479,Netherlands,Europe,NLD
3990,NCT01896479,Poland,Europe,POL
3990,NCT01896479,Romania,Europe,ROU
3990,NCT01896479,Russian Federation,North Asia,RUS
3990,NCT01896479,Spain,Europe,ESP
3990,NCT01896479,Sweden,Europe,SWE
3991,NCT01907997,"Korea, Republic of",East Asia,KOR
3992,NCT01915485,Brazil,South America,BRA
3993,NCT01916018,France,Europe,FRA
3994,NCT01916304,Belgium,Europe,BEL
3995,NCT01921452,China,East Asia,CHN
3996,NCT01922440,Austria,Europe,AUT
3996,NCT01922440,Canada,North America,CAN
3996,NCT01922440,Denmark,Europe,DNK
3996,NCT01922440,Germany,Europe,DEU
3996,NCT01922440,Greece,Europe,GRC
3996,NCT01922440,Italy,Europe,ITA
3996,NCT01922440,Norway,Europe,NOR
3996,NCT01922440,Spain,Europe,ESP
3996,NCT01922440,Sweden,Europe,SWE
3996,NCT01922440,United Kingdom,Europe,GBR
3996,NCT01922440,United States,North America,USA
4001,NCT01935856,Japan,East Asia,JPN
4002,NCT01945229,Sweden,Europe,SWE
4003,NCT01947023,United States,North America,USA
4004,NCT01954134,Turkey,Middle East,TUR
4005,NCT01964144,"Korea, Republic of",East Asia,KOR
4006,NCT01964508,Israel,Middle East,ISR
4008,NCT01974284,United States,North America,USA
4009,NCT01994200,Canada,North America,CAN
4011,NCT01997554,France,Europe,FRA
4013,NCT02005250,Denmark,Europe,DNK
4015,NCT02012231,United States,North America,USA
4016,NCT02012686,"Korea, Republic of",East Asia,KOR
4017,NCT02012699,United States,North America,USA
4018,NCT02013479,Denmark,Europe,DNK
4019,NCT02018276,"Korea, Republic of",East Asia,KOR
4021,NCT02062632,United States,North America,USA
4022,NCT02084732,Colombia,South America,COL
4023,NCT02088645,Switzerland,Europe,CHE
4024,NCT02094079,Denmark,Europe,DNK
4030,NCT02114658,Japan,East Asia,JPN
4031,NCT02133040,Denmark,Europe,DNK
4035,NCT02145143,United States,North America,USA
4037,NCT02152137,United States,North America,USA
4039,NCT02152228,Israel,Middle East,ISR
4043,NCT02156362,France,Europe,FRA
4044,NCT02178345,United States,North America,USA
4045,NCT02185560,Japan,East Asia,JPN
4059,NCT02208544,Netherlands,Europe,NLD
4063,NCT02223052,United States,North America,USA
4064,NCT02225509,France,Europe,FRA
4067,NCT02240563,Brazil,South America,BRA
4069,NCT02244463,United States,North America,USA
4072,NCT02278198,United States,North America,USA
4073,NCT02280330,Philippines,Southest Asia,PHL
4075,NCT02301520,Haiti,Central America,HTI
